observed_LST,predicted_LST_3kmCV,residual,x_utm,y_utm,municipality
29.54925,30.89368842944907,-1.3444384294490703,270615.0,663705.0,Indanan
28.757086,29.977073975946976,-1.2199879759469745,270915.0,663705.0,Indanan
30.200586,30.997156493597455,-0.7965704935974536,271215.0,663705.0,Indanan
30.3668,30.046819328969942,0.3199806710300592,271515.0,663705.0,Indanan
32.746346,30.47175154042356,2.2745944595764414,271815.0,663705.0,Indanan
31.961014,30.061796502588734,1.8992174974112643,272115.0,663705.0,Indanan
30.561956,28.59964978451909,1.9623062154809077,272415.0,663705.0,Indanan
29.07777,29.707161545445743,-0.6293915454457419,272715.0,663705.0,Indanan
27.040047,27.890300216423594,-0.8502532164235923,273015.0,663705.0,Indanan
29.145367,28.011121882970553,1.1342451170294474,273315.0,663705.0,Indanan
29.572617,27.995311582976836,1.5773054170231653,273615.0,663705.0,Indanan
28.64981,27.648811672835368,1.0009983271646306,273915.0,663705.0,Indanan
27.958826,27.403704534797836,0.5551214652021628,274215.0,663705.0,Indanan
27.821472,27.180482721558548,0.6409892784414524,275415.0,663705.0,Indanan
28.06542,28.218411157182526,-0.15299115718252665,275715.0,663705.0,Indanan
28.415464,27.851168419240686,0.564295580759314,276015.0,663705.0,Indanan
30.315647,29.15746944353865,1.1581775564613501,276315.0,663705.0,Indanan
31.230305,28.27487590844666,2.9554290915533414,276615.0,663705.0,Indanan
30.101112,29.982921419515122,0.11819058048487818,276915.0,663705.0,Indanan
31.838596,30.42187738511946,1.4167186148805406,277215.0,663705.0,Indanan
31.763039,30.22604457037332,1.5369944296266809,277515.0,663705.0,Indanan
31.269054,30.570849910462062,0.6982040895379384,277815.0,663705.0,Indanan
31.684832,31.002282710065753,0.6825492899342471,278115.0,663705.0,Indanan
32.560154,31.24889461976494,1.3112593802350574,278415.0,663705.0,Indanan
31.129692,30.902232889096542,0.22745911090345672,278715.0,663705.0,Indanan
32.676388,32.68144714703452,-0.005059147034515377,279015.0,663705.0,Indanan
31.871737,30.699136975325246,1.1726000246747539,279315.0,663705.0,Indanan
31.802475,31.708935331014676,0.09353966898532562,279615.0,663705.0,Indanan
30.27402,31.44543961054345,-1.171419610543449,279915.0,663705.0,Indanan
31.225178,31.567133550772382,-0.3419555507723828,280215.0,663705.0,Indanan
30.103807,30.919091624942837,-0.8152846249428372,280515.0,663705.0,Indanan
31.849451,31.67578918473495,0.1736618152650493,280815.0,663705.0,Indanan
30.379126,30.903753730947642,-0.5246277309476426,281115.0,663705.0,Indanan
29.720226,30.984609196192594,-1.2643831961925933,281415.0,663705.0,Indanan
30.057766,30.58546080061618,-0.5276948006161781,281715.0,663705.0,Talipao
29.292458,30.981579235644634,-1.6891212356446346,282015.0,663705.0,Talipao
29.20967,31.031098170597886,-1.821428170597887,282315.0,663705.0,Talipao
29.578213,30.076733281279992,-0.4985202812799905,282615.0,663705.0,Talipao
30.372385,30.348236230339836,0.024148769660165215,282915.0,663705.0,Talipao
29.63269,29.484852616539552,0.14783738346044828,283215.0,663705.0,Talipao
30.626034,30.215310371317795,0.4107236286822058,283515.0,663705.0,Talipao
29.823336,29.91892004073258,-0.09558404073257876,283815.0,663705.0,Talipao
30.300531,30.116338975160122,0.18419202483987718,284115.0,663705.0,Talipao
29.650978,29.6893902923155,-0.03841229231550258,284415.0,663705.0,Talipao
29.7656,29.777374038814532,-0.011774038814532872,284715.0,663705.0,Talipao
30.548351,29.276522187397074,1.2718288126029265,285015.0,663705.0,Talipao
29.845142,29.69046916582443,0.15467283417556743,285315.0,663705.0,Talipao
30.209652,30.192573866832962,0.017078133167036214,285615.0,663705.0,Talipao
29.206993,29.919638437889912,-0.7126454378899112,285915.0,663705.0,Talipao
30.608498,29.52203905128828,1.0864589487117193,286215.0,663705.0,Talipao
29.714949,30.180393468428623,-0.46544446842862186,286515.0,663705.0,Talipao
29.375149,29.17745195859583,0.19769704140416877,286815.0,663705.0,Talipao
30.67542,29.618860818281995,1.0565591817180042,287115.0,663705.0,Talipao
30.294867,29.608160942149148,0.6867060578508521,287415.0,663705.0,Talipao
30.622679,30.03875924588134,0.5839197541186607,287715.0,663705.0,Talipao
29.281706,30.458722959922646,-1.1770169599226463,288015.0,663705.0,Talipao
29.45703,28.827273221492838,0.6297567785071614,288315.0,663705.0,Talipao
29.145475,29.455113401165402,-0.309638401165401,288615.0,663705.0,Talipao
29.710402,30.83395662190048,-1.1235546219004817,288915.0,663705.0,Talipao
30.569775,30.947751122955246,-0.3779761229552463,289815.0,663705.0,Talipao
30.662611,30.65502355747847,0.007587442521529653,290115.0,663705.0,Talipao
29.776731,30.24115991787629,-0.4644289178762868,290415.0,663705.0,Talipao
29.345936,30.59599051801612,-1.250054518016121,290715.0,663705.0,Talipao
30.200035,30.299080071340175,-0.09904507134017493,291015.0,663705.0,Talipao
30.626133,30.25499824591727,0.37113475408272834,291315.0,663705.0,Talipao
31.856188,29.31821476474519,2.5379732352548103,291615.0,663705.0,Talipao
31.543592,29.60673635668698,1.9368556433130202,291915.0,663705.0,Talipao
32.258236,32.08430806078209,0.17392793921790428,292215.0,663705.0,Talipao
31.601494,30.859722301829,0.7417716981710001,292515.0,663705.0,Talipao
31.65134,30.856840009822243,0.7944999901777585,292815.0,663705.0,Talipao
32.49125,30.773341724562396,1.7179082754376047,293115.0,663705.0,Talipao
30.847141,30.919933723489446,-0.07279272348944588,293415.0,663705.0,Talipao
31.419735,30.984175503914106,0.4355594960858937,293715.0,663705.0,Talipao
31.5491,30.67562834767248,0.8734716523275203,294015.0,663705.0,Talipao
31.35886,30.66829432539169,0.6905656746083082,294315.0,663705.0,Talipao
31.30386,31.152678634196704,0.15118136580329633,294615.0,663705.0,Talipao
30.83609,31.47237015787305,-0.6362801578730526,294915.0,663705.0,Talipao
32.04827,31.20951694772106,0.8387530522789426,295215.0,663705.0,Talipao
32.14346,31.422632346145104,0.7208276538548937,295515.0,663705.0,Talipao
31.690046,31.547008101075463,0.14303789892453622,295815.0,663705.0,Talipao
31.340334,31.847080236314767,-0.5067462363147683,296115.0,663705.0,Panglima Estino
32.246986,32.42795710697951,-0.1809711069795128,296415.0,663705.0,Panglima Estino
32.492294,32.46100519819178,0.031288801808223354,296715.0,663705.0,Panglima Estino
33.624786,33.846500468708264,-0.22171446870826372,297015.0,663705.0,Panglima Estino
32.337067,32.092849618817475,0.24421738118252279,297315.0,663705.0,Old Panamao
31.76813,31.9270057030901,-0.15887570309010002,297615.0,663705.0,Old Panamao
33.382156,34.344097414307214,-0.961941414307212,297915.0,663705.0,Old Panamao
32.677666,32.76781375429895,-0.09014775429894684,298215.0,663705.0,Old Panamao
31.498991,32.67861503353683,-1.1796240335368289,298515.0,663705.0,Old Panamao
34.672115,35.18263677981431,-0.5105217798143116,298815.0,663705.0,Old Panamao
33.18279,33.0965323252756,0.0862576747244006,299115.0,663705.0,Old Panamao
33.370956,34.60926498606572,-1.238308986065718,299415.0,663705.0,Old Panamao
33.82516,33.64258995833046,0.1825700416695355,299715.0,663705.0,Old Panamao
35.103344,35.90936674084911,-0.8060227408491087,300015.0,663705.0,Old Panamao
35.595512,34.407880709543036,1.187631290456963,300315.0,663705.0,Old Panamao
35.245598,33.91582099935285,1.329777000647148,300615.0,663705.0,Old Panamao
33.757202,34.20130456013522,-0.44410256013522087,304215.0,663705.0,Old Panamao
33.850754,34.11797012023497,-0.2672161202349699,304515.0,663705.0,Old Panamao
33.39154,32.620987001920795,0.7705529980792036,304815.0,663705.0,Old Panamao
33.226192,31.820142116189015,1.406049883810983,305115.0,663705.0,Old Panamao
33.41052,33.23204835126306,0.178471648736938,305415.0,663705.0,Old Panamao
33.3289,31.631590376344345,1.6973096236556522,305715.0,663705.0,Old Panamao
33.090206,34.990725767598335,-1.9005197675983325,306015.0,663705.0,Old Panamao
32.322712,32.67093254268546,-0.34822054268546054,306315.0,663705.0,Old Panamao
31.880697,32.464661128634425,-0.5839641286344239,306615.0,663705.0,Old Panamao
32.961544,33.89244338518736,-0.9308993851873595,306915.0,663705.0,Old Panamao
32.606956,33.17033098942425,-0.5633749894242541,307215.0,663705.0,Old Panamao
32.68725,32.07740045278703,0.609849547212967,307515.0,663705.0,Old Panamao
32.846764,33.49310167355431,-0.6463376735543065,307815.0,663705.0,Old Panamao
33.535206,32.637663545602194,0.8975424543978079,309615.0,663705.0,Luuk
33.5588,33.15795848920374,0.40084151079625485,309915.0,663705.0,Luuk
33.653454,33.237784033290794,0.41566996670920986,310215.0,663705.0,Luuk
33.529827,33.183273541302434,0.3465534586975636,310515.0,663705.0,Luuk
35.015232,34.99583043203651,0.019401567963484467,310815.0,663705.0,Luuk
34.273956,33.88384355921147,0.3901124407885277,311115.0,663705.0,Luuk
34.500572,32.46588514366309,2.0346868563369114,311415.0,663705.0,Luuk
35.351963,33.66663440872407,1.6853285912759262,311715.0,663705.0,Luuk
34.76972,34.10878571819305,0.6609342818069521,312015.0,663705.0,Luuk
34.377235,33.251555627471625,1.1256793725283742,312315.0,663705.0,Luuk
40.640366,39.207726797565456,1.4326392024345438,312615.0,663705.0,Luuk
35.340183,35.62584556786932,-0.2856625678693163,312915.0,663705.0,Luuk
34.604996,33.6396810533672,0.9653149466328017,313515.0,663705.0,Luuk
34.68829,35.150783235053645,-0.4624932350536426,314415.0,663705.0,Luuk
31.686045,30.9190686582116,0.7669763417883999,315615.0,663705.0,Luuk
31.87904,31.414071658294656,0.46496834170534385,316515.0,663705.0,Luuk
31.768576,32.11309806172298,-0.34452206172298006,316815.0,663705.0,Luuk
32.27639,31.984259151785697,0.2921308482143026,317115.0,663705.0,Luuk
31.71636,31.718290897665604,-0.0019308976656020604,317415.0,663705.0,Luuk
31.779512,31.135800230214276,0.6437117697857246,317715.0,663705.0,Luuk
31.741495,31.590057881886686,0.15143711811331428,318015.0,663705.0,Luuk
31.200783,31.76706969501899,-0.566286695018988,318315.0,663705.0,Luuk
31.39807,31.13136922455952,0.26670077544048,318615.0,663705.0,Luuk
32.292767,31.37056981439817,0.9221971856018278,320115.0,663705.0,Omar
36.80653,35.88681104692134,0.9197189530786645,320415.0,663705.0,Omar
35.161545,34.55812742314499,0.6034175768550085,320715.0,663705.0,Omar
34.20359,32.45353931213091,1.7500506878690913,321015.0,663705.0,Omar
34.56259,33.880897475515695,0.6816925244843048,321315.0,663705.0,Omar
36.740944,34.02566532507758,2.7152786749224163,321615.0,663705.0,Omar
35.595898,33.78148927406081,1.8144087259391881,321915.0,663705.0,Omar
35.70079,34.18387483761038,1.5169151623896155,322215.0,663705.0,Omar
33.8357,33.71954861363481,0.11615138636519617,322515.0,663705.0,Omar
37.772896,33.86479022057351,3.908105779426492,322815.0,663705.0,Omar
35.093754,34.958625999266516,0.13512800073348075,323115.0,663705.0,Omar
32.20525,31.12895706407264,1.0762929359273592,323415.0,663705.0,Omar
32.87192,33.965954061845935,-1.0940340618459317,267015.0,663405.0,Parang
31.912792,34.71134154019045,-2.7985495401904537,267315.0,663405.0,Parang
30.558474,33.57617740334519,-3.017703403345191,267615.0,663405.0,Parang
31.698475,32.90441183226449,-1.205936832264495,267915.0,663405.0,Parang
30.404942,32.376109507174625,-1.971167507174627,268215.0,663405.0,Indanan
30.08792,31.952604340587204,-1.8646843405872033,268515.0,663405.0,Indanan
29.718977,31.87847369894222,-2.1594966989422204,268815.0,663405.0,Indanan
31.117712,32.598014443736304,-1.4803024437363028,269115.0,663405.0,Indanan
30.965563,31.971167543590138,-1.0056045435901382,269415.0,663405.0,Indanan
32.692345,34.583426492355485,-1.8910814923554824,269715.0,663405.0,Indanan
31.68375,32.116317939378895,-0.43256793937889526,270015.0,663405.0,Indanan
31.299385,31.851562492966824,-0.5521774929668233,270315.0,663405.0,Indanan
30.192528,30.67157536832421,-0.4790473683242098,270615.0,663405.0,Indanan
29.369608,30.91998108921713,-1.550373089217132,270915.0,663405.0,Indanan
29.685358,30.944902840202058,-1.2595448402020573,271215.0,663405.0,Indanan
31.570274,30.130348917505653,1.439925082494348,271515.0,663405.0,Indanan
32.543846,31.40831037005217,1.1355356299478316,271815.0,663405.0,Indanan
32.376133,29.35914862759064,3.0169843724093646,272115.0,663405.0,Indanan
30.432983,28.71028799890345,1.7226950010965503,272415.0,663405.0,Indanan
30.183834,28.897878005035253,1.2859559949647483,272715.0,663405.0,Indanan
29.246273,28.191263724039576,1.0550092759604226,273015.0,663405.0,Indanan
28.411062,28.66275591947036,-0.2516939194703589,273315.0,663405.0,Indanan
28.526367,27.78218363783265,0.7441833621673517,273615.0,663405.0,Indanan
28.483274,27.014598868964747,1.4686751310352548,273915.0,663405.0,Indanan
26.42446,27.326485489809073,-0.9020254898090734,274215.0,663405.0,Indanan
27.975517,27.655856805950183,0.31966019404981694,275415.0,663405.0,Indanan
28.028137,28.169845573769962,-0.14170857376996082,275715.0,663405.0,Indanan
28.263521,28.136801406653298,0.1267195933467029,276015.0,663405.0,Indanan
28.797142,28.192206067107332,0.6049359328926691,276315.0,663405.0,Indanan
30.205894,29.80351863085941,0.40237536914058936,276615.0,663405.0,Indanan
30.959267,30.001376767904773,0.9578902320952274,276915.0,663405.0,Indanan
30.923422,29.51981439420968,1.4036076057903202,277215.0,663405.0,Indanan
31.556482,30.561825273110482,0.9946567268895166,277515.0,663405.0,Indanan
31.222311,30.973760170987262,0.24855082901273917,277815.0,663405.0,Indanan
32.23579,31.391348667124362,0.8444413328756397,278115.0,663405.0,Indanan
33.651295,32.773888392665356,0.8774066073346418,278415.0,663405.0,Indanan
33.384983,32.01939060347117,1.3655923965288252,278715.0,663405.0,Indanan
32.14124,31.904375551034338,0.23686444896566528,279015.0,663405.0,Indanan
32.549778,31.43386540652588,1.1159125934741247,279315.0,663405.0,Indanan
33.61155,32.05956079704448,1.551989202955518,279615.0,663405.0,Indanan
32.13012,31.630052951074205,0.5000670489257928,279915.0,663405.0,Indanan
31.341139,31.108629712420584,0.2325092875794148,280215.0,663405.0,Indanan
30.585762,31.04692509923121,-0.4611630992312108,280515.0,663405.0,Indanan
30.607037,31.437401689001028,-0.8303646890010299,280815.0,663405.0,Indanan
30.40327,31.45738061061645,-1.0541106106164513,281115.0,663405.0,Indanan
29.659273,31.178557964662797,-1.5192849646627984,281415.0,663405.0,Indanan
29.522432,30.575896478746223,-1.0534644787462248,281715.0,663405.0,Talipao
29.639248,30.83698956227375,-1.1977415622737517,282015.0,663405.0,Talipao
30.088612,31.626162548981448,-1.5375505489814465,282315.0,663405.0,Talipao
29.007217,31.30395515993272,-2.296738159932719,282615.0,663405.0,Talipao
29.29153,30.664673332515058,-1.3731433325150562,282915.0,663405.0,Talipao
29.433073,29.82226430050051,-0.3891913005005101,283215.0,663405.0,Talipao
30.936243,30.286595740432535,0.649647259567466,283515.0,663405.0,Talipao
30.57155,29.96057746452606,0.6109725354739375,283815.0,663405.0,Talipao
30.655836,30.064816012963007,0.5910199870369937,284115.0,663405.0,Talipao
30.622156,30.348083314344006,0.2740726856559945,284415.0,663405.0,Talipao
31.509115,29.96521642455446,1.5438985754455423,284715.0,663405.0,Talipao
31.182154,30.608394662533367,0.5737593374666332,285015.0,663405.0,Talipao
30.375744,30.327653988839206,0.04809001116079514,285315.0,663405.0,Talipao
30.716682,29.988662352560144,0.7280196474398544,285615.0,663405.0,Talipao
31.122173,30.029366263103892,1.092806736896108,285915.0,663405.0,Talipao
29.710821,30.478421165345683,-0.7676001653456836,286215.0,663405.0,Talipao
29.74525,29.44766328106177,0.2975867189382271,286515.0,663405.0,Talipao
29.775724,29.51328618688741,0.26243781311259085,286815.0,663405.0,Talipao
30.124453,29.632017930019753,0.492435069980246,287115.0,663405.0,Talipao
30.038645,30.29852435253679,-0.2598793525367924,287415.0,663405.0,Talipao
30.391468,30.472960977402984,-0.08149297740298422,287715.0,663405.0,Talipao
31.159231,30.752595168724902,0.4066358312750964,288015.0,663405.0,Talipao
29.34281,28.764103588525916,0.5787064114740836,288315.0,663405.0,Talipao
29.986238,30.523040034532823,-0.5368020345328226,288615.0,663405.0,Talipao
31.093943,30.703245304745757,0.3906976952542429,288915.0,663405.0,Talipao
30.126553,30.938059300329726,-0.8115063003297251,289815.0,663405.0,Talipao
30.350868,31.014960467748203,-0.6640924677482047,290115.0,663405.0,Talipao
30.209423,30.74504021760462,-0.5356172176046172,290415.0,663405.0,Talipao
30.288403,31.318000599376685,-1.029597599376686,291315.0,663405.0,Talipao
30.476252,30.010695122058234,0.4655568779417649,291615.0,663405.0,Talipao
32.1262,32.53642396801345,-0.4102239680134545,291915.0,663405.0,Talipao
31.501602,31.393242366852068,0.10835963314793062,292215.0,663405.0,Talipao
32.171528,31.59971205936242,0.5718159406375811,292515.0,663405.0,Talipao
30.919624,30.356183273508705,0.5634407264912937,292815.0,663405.0,Talipao
31.151789,30.60884460368616,0.5429443963138425,293115.0,663405.0,Talipao
31.507242,31.23667278465202,0.27056921534798306,293415.0,663405.0,Talipao
31.305069,30.82393300132825,0.48113599867174983,293715.0,663405.0,Talipao
30.497427,30.407669327513865,0.08975767248613309,294015.0,663405.0,Talipao
31.063938,30.613258322512976,0.45067967748702387,294315.0,663405.0,Talipao
30.482315,31.600175039384816,-1.1178600393848157,294615.0,663405.0,Talipao
31.882046,31.55234126045403,0.3297047395459707,294915.0,663405.0,Talipao
30.449347,31.071555968480155,-0.6222089684801553,295215.0,663405.0,Talipao
32.573063,33.03999075672703,-0.46692775672703135,295515.0,663405.0,Talipao
33.813255,32.49799930460468,1.3152556953953152,295815.0,663405.0,Talipao
32.68797,32.088279385278,0.5996906147220002,296115.0,663405.0,Panglima Estino
31.560333,32.35478261566044,-0.7944496156604401,296415.0,663405.0,Panglima Estino
33.87439,32.72652820012591,1.1478617998740859,296715.0,663405.0,Panglima Estino
33.569008,33.19621949485218,0.3727885051478168,297015.0,663405.0,Panglima Estino
32.51953,33.0989106063402,-0.5793806063401945,297315.0,663405.0,Panglima Estino
32.011993,32.172042156360575,-0.1600491563605786,297615.0,663405.0,Old Panamao
31.62977,32.43000843635331,-0.800238436353311,297915.0,663405.0,Old Panamao
31.801567,32.31984467118561,-0.518277671185615,298215.0,663405.0,Old Panamao
32.089317,34.058677617948085,-1.9693606179480838,298515.0,663405.0,Old Panamao
32.76273,34.360035821948685,-1.5973058219486873,298815.0,663405.0,Old Panamao
33.259644,32.79071587524274,0.4689281247572623,299115.0,663405.0,Old Panamao
34.169987,33.59974784495031,0.5702391550496912,299415.0,663405.0,Old Panamao
36.22511,33.51352229493201,2.7115877050679913,299715.0,663405.0,Old Panamao
35.58026,35.71442202180141,-0.13416202180140857,300015.0,663405.0,Old Panamao
35.275986,33.488367627372035,1.7876183726279677,300315.0,663405.0,Old Panamao
36.27907,36.562620611172754,-0.2835506111727568,300615.0,663405.0,Old Panamao
35.54662,34.78050967304451,0.7661103269554843,300915.0,663405.0,Old Panamao
34.03421,33.01863498834493,1.0155750116550735,303615.0,663405.0,Old Panamao
33.80976,32.75023276817957,1.0595272318204252,303915.0,663405.0,Old Panamao
33.70584,32.256022935328104,1.4498170646718975,304215.0,663405.0,Old Panamao
34.18844,33.94079425644616,0.24764574355383928,304515.0,663405.0,Old Panamao
33.844303,33.2304879165583,0.6138150834416933,304815.0,663405.0,Old Panamao
33.627113,32.54795541611354,1.079157583886463,305115.0,663405.0,Old Panamao
34.124397,33.24043985987624,0.883957140123762,305415.0,663405.0,Old Panamao
33.615105,33.889446809383436,-0.27434180938343644,305715.0,663405.0,Old Panamao
33.150967,33.22427647486534,-0.07330947486534001,306015.0,663405.0,Old Panamao
32.788044,32.294037759957554,0.4940062400424452,306315.0,663405.0,Old Panamao
32.522205,32.31595779361231,0.2062472063876868,306615.0,663405.0,Old Panamao
32.17359,31.848356903766252,0.3252330962337453,306915.0,663405.0,Old Panamao
32.810024,32.67642149269477,0.13360250730522694,307215.0,663405.0,Old Panamao
32.746513,33.383748355859055,-0.6372353558590547,307515.0,663405.0,Old Panamao
33.01161,32.12543912276166,0.8861708772383352,307815.0,663405.0,Old Panamao
34.675655,31.71952774412453,2.9561272558754688,309315.0,663405.0,Luuk
32.913376,32.269680848506795,0.6436951514932048,309615.0,663405.0,Luuk
33.355305,33.15381564902781,0.20148935097218867,309915.0,663405.0,Luuk
33.574963,34.32285030824786,-0.7478873082478614,310515.0,663405.0,Luuk
34.342278,33.437811220903285,0.9044667790967154,310815.0,663405.0,Luuk
33.77928,32.642764030096444,1.1365159699035559,311115.0,663405.0,Luuk
35.176186,34.55573995881301,0.6204460411869945,311415.0,663405.0,Luuk
34.295372,32.62050300466049,1.6748689953395086,311715.0,663405.0,Luuk
35.208202,34.13500604561102,1.0731959543889786,312015.0,663405.0,Luuk
34.8679,32.95393027503602,1.9139697249639767,312315.0,663405.0,Luuk
38.17601,39.425981120023096,-1.2499711200230976,312615.0,663405.0,Luuk
37.962914,35.34532269018122,2.6175913098187777,312915.0,663405.0,Luuk
33.56867,31.807590481255705,1.7610795187442925,313815.0,663405.0,Luuk
32.148037,31.958341857777526,0.18969514222247597,314115.0,663405.0,Luuk
31.782965,31.60588271437723,0.17708228562277029,314415.0,663405.0,Luuk
31.673784,31.440454756783218,0.23332924321678306,315015.0,663405.0,Luuk
31.349436,31.48267943041746,-0.13324343041745834,315315.0,663405.0,Luuk
31.930328,30.69647550030211,1.233852499697889,315615.0,663405.0,Luuk
31.086824,33.03350165601271,-1.9466776560127101,315915.0,663405.0,Luuk
31.283983,31.481355138367704,-0.1973721383677045,317115.0,663405.0,Luuk
31.612371,31.765566229683596,-0.15319522968359678,317415.0,663405.0,Luuk
31.423529,31.993628212579,-0.5700992125790023,317715.0,663405.0,Luuk
31.235495,31.2409109091046,-0.005415909104598882,318015.0,663405.0,Luuk
31.63256,31.4731838284293,0.1593761715707025,318315.0,663405.0,Luuk
31.666758,31.781498463980334,-0.11474046398033266,318615.0,663405.0,Luuk
32.55906,31.452241468077002,1.1068185319230004,319515.0,663405.0,Omar
33.270775,32.151246244657834,1.1195287553421664,319815.0,663405.0,Omar
35.167007,34.83348537769465,0.3335216223053479,320115.0,663405.0,Omar
36.11132,34.18001543551565,1.9313045644843498,320415.0,663405.0,Omar
34.48877,33.25454273317479,1.234227266825215,321315.0,663405.0,Omar
36.779842,35.201970534026785,1.5778714659732174,321615.0,663405.0,Omar
33.533127,32.95595542421224,0.5771715757877587,321915.0,663405.0,Omar
33.770683,32.73103291079838,1.039650089201615,322215.0,663405.0,Omar
36.59085,34.61632540783525,1.9745245921647552,322515.0,663405.0,Omar
40.33918,35.936376419708296,4.402803580291703,322815.0,663405.0,Omar
36.20623,33.3718087428702,2.8344212571297973,323115.0,663405.0,Omar
41.14252,35.095669268590925,6.046850731409073,323415.0,663405.0,Omar
33.59116,31.225492339284475,2.365667660715527,323715.0,663405.0,Omar
32.39427,31.428510477778214,0.9657595222217843,324015.0,663405.0,Omar
32.0282,33.524255694329476,-1.4960556943294776,267015.0,663105.0,Parang
30.776989,32.691123547493866,-1.914134547493866,267315.0,663105.0,Parang
29.845303,32.00382741831596,-2.158524418315956,267615.0,663105.0,Parang
31.122883,33.26472551542083,-2.1418425154208265,267915.0,663105.0,Parang
30.474861,32.32788626413594,-1.8530252641359404,268215.0,663105.0,Indanan
30.268003,32.48856707119341,-2.220564071193408,268515.0,663105.0,Indanan
31.451109,32.69682194321406,-1.2457129432140626,268815.0,663105.0,Indanan
30.041574,32.17927147775545,-2.1376974777554487,269115.0,663105.0,Indanan
30.696314,32.390120645076266,-1.6938066450762648,269415.0,663105.0,Indanan
31.434559,32.11071703519334,-0.676158035193339,269715.0,663105.0,Indanan
31.448334,31.9527509110684,-0.5044169110684003,270015.0,663105.0,Indanan
31.021759,31.157732508508552,-0.1359735085085525,270315.0,663105.0,Indanan
30.482918,30.774640244851142,-0.2917222448511403,270615.0,663105.0,Indanan
29.25944,31.023208268617356,-1.7637682686173548,270915.0,663105.0,Indanan
30.688257,30.6750940943884,0.013162905611601161,271215.0,663105.0,Indanan
31.03712,30.81031150736115,0.2268084926388525,271515.0,663105.0,Indanan
31.581089,30.54585286303112,1.03523613696888,271815.0,663105.0,Indanan
32.535084,29.972283305427652,2.5628006945723456,272115.0,663105.0,Indanan
30.816786,28.679458118173137,2.137327881826863,272415.0,663105.0,Indanan
30.185677,29.74486466534012,0.4408123346598778,272715.0,663105.0,Indanan
30.67806,28.22331502902544,2.4547449709745592,273015.0,663105.0,Indanan
29.656929,28.214518317152947,1.4424106828470542,273315.0,663105.0,Indanan
28.51117,27.792399426712525,0.7187705732874754,273615.0,663105.0,Indanan
27.866863,27.517098121522782,0.3497648784772167,273915.0,663105.0,Indanan
28.105127,27.494796037584788,0.6103309624152118,275115.0,663105.0,Indanan
29.296804,27.444628532639253,1.8521754673607482,275415.0,663105.0,Indanan
28.789124,28.192571013259005,0.5965529867409956,275715.0,663105.0,Indanan
29.591427,28.207581077578336,1.3838459224216635,276015.0,663105.0,Indanan
30.42931,28.871681197563216,1.5576288024367848,276315.0,663105.0,Indanan
30.349884,29.25602646589897,1.09385753410103,276615.0,663105.0,Indanan
30.356377,30.15245970080621,0.20391729919378676,276915.0,663105.0,Indanan
30.645014,30.74504057953146,-0.10002657953145899,277215.0,663105.0,Indanan
31.647131,30.987494116609472,0.6596368833905295,277515.0,663105.0,Indanan
31.751719,30.9345089632266,0.8172100367733997,277815.0,663105.0,Indanan
32.53235,32.07061964758045,0.4617303524195506,278115.0,663105.0,Indanan
33.16902,32.10122448775313,1.0677955122468745,278415.0,663105.0,Indanan
34.046978,32.408016857046476,1.6389611429535265,278715.0,663105.0,Indanan
32.53785,32.76512988872959,-0.2272798887295906,279015.0,663105.0,Indanan
33.74007,32.578381031568874,1.161688968431129,279315.0,663105.0,Indanan
33.477116,31.997897328459715,1.4792186715402877,279615.0,663105.0,Indanan
32.76736,32.59466876811112,0.17269123188887647,279915.0,663105.0,Indanan
31.69568,31.934037965060377,-0.2383579650603771,280215.0,663105.0,Indanan
30.140913,31.234641449719454,-1.0937284497194533,280515.0,663105.0,Indanan
30.27088,31.121642712179565,-0.8507627121795664,280815.0,663105.0,Indanan
32.296406,32.089065188110474,0.20734081188952302,281115.0,663105.0,Indanan
31.257212,32.76030385333507,-1.503091853335068,281415.0,663105.0,Indanan
30.447023,31.379162135908246,-0.932139135908244,281715.0,663105.0,Talipao
30.865696,31.57691868717061,-0.7112226871706113,282015.0,663105.0,Talipao
30.746344,31.03679949343645,-0.2904554934364505,282315.0,663105.0,Talipao
30.078384,31.40359825745268,-1.3252142574526786,282615.0,663105.0,Talipao
29.112118,29.471657218682008,-0.3595392186820092,282915.0,663105.0,Talipao
28.967812,30.25972416216067,-1.2919121621606706,283215.0,663105.0,Talipao
30.529608,31.226777221067106,-0.6971692210671065,283515.0,663105.0,Talipao
30.379372,29.704659142787236,0.6747128572127643,283815.0,663105.0,Talipao
29.981007,30.378418798632048,-0.3974117986320458,284115.0,663105.0,Talipao
30.042866,30.190082803562262,-0.1472168035622623,284415.0,663105.0,Talipao
29.069986,30.07200238214308,-1.0020163821430792,284715.0,663105.0,Talipao
28.387087,30.550611897305973,-2.1635248973059724,285015.0,663105.0,Talipao
31.368698,30.403458011002648,0.9652399889973502,285315.0,663105.0,Talipao
30.161617,30.29844697930683,-0.13682997930683172,285615.0,663105.0,Talipao
29.757607,30.38089241508752,-0.6232854150875191,285915.0,663105.0,Talipao
30.93023,30.961673310108992,-0.031443310108990374,286215.0,663105.0,Talipao
29.990696,29.987238868085758,0.0034571319142422396,286515.0,663105.0,Talipao
30.778421,30.36229402242066,0.41612697757934214,286815.0,663105.0,Talipao
31.022554,30.407274384298077,0.6152796157019225,287115.0,663105.0,Talipao
31.14883,30.70601990738072,0.44281009261927906,287415.0,663105.0,Talipao
30.721848,31.125176104875283,-0.4033281048752819,287715.0,663105.0,Talipao
