x_utm,y_utm,municipality,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,block1km_id,block2km_id,block3km_id,block5km_id,MAM_LST_C,MAM_valid_obs,MAM_NDVI,MAM_NDBI,MAM_BSI,JJA_LST_C,JJA_valid_obs,JJA_NDVI,JJA_NDBI,JJA_BSI,DJF_LST_C,DJF_valid_obs,DJF_NDVI,DJF_NDBI,DJF_BSI,GHSL_built_fraction_30m_corrected
287415.0,669105.0,Patikul,10.0,241.0,22.0,0.9702957,-0.2419219,3979.1582,287_669,143_334,95_223,57_133,25.721632,24.0,0.86087865,-0.43051332,-0.37612954,30.90506,21.0,0.89012915,-0.46269113,-0.4265267,26.475306,19.0,0.8781014,-0.44285724,-0.403744,0.0
287715.0,669105.0,Patikul,10.0,287.0,22.0,0.94551855,-0.32556817,3961.0227,287_669,143_334,95_223,57_133,25.660107,26.0,0.8459052,-0.4233887,-0.36244145,30.323996,23.0,0.88569754,-0.45637193,-0.41365597,26.538538,20.0,0.864956,-0.45950073,-0.40302742,0.0
288015.0,669105.0,Patikul,10.0,315.0,15.0,0.92718387,0.37460658,3960.0,288_669,144_334,96_223,57_133,27.586163,23.0,0.8553298,-0.43300995,-0.38153774,30.706814,23.0,0.8961364,-0.4788077,-0.4397667,27.357155,19.0,0.87720805,-0.4418106,-0.4022892,0.0
288315.0,669105.0,Patikul,10.0,323.0,17.0,-1.8369701000000003e-16,-1.0,3960.1135,288_669,144_334,96_223,57_133,26.41378,21.0,0.8692572,-0.43276328,-0.3891857,30.125751,22.0,0.8945659,-0.47706103,-0.43823174,25.390083,18.0,0.86375767,-0.4635934,-0.40629864,0.0
288615.0,669105.0,Patikul,10.0,372.0,10.0,0.6156615,-0.7880108,3973.7263,288_669,144_334,96_223,57_133,26.049763,22.0,0.84943074,-0.42628968,-0.37007797,30.373558,20.0,0.8823795,-0.4954314,-0.44756734,26.049763,14.0,0.8603114,-0.46466106,-0.41577235,0.0
288915.0,669105.0,Patikul,10.0,398.0,14.0,0.60181504,-0.7986355,4006.2078,288_669,144_334,96_223,57_133,26.982882,20.0,0.8597624,-0.39455205,-0.3542335,29.8506,20.0,0.8922304,-0.44076255,-0.40605533,25.075626,12.0,0.86687315,-0.39684856,-0.3526945,0.0
289215.0,669105.0,Patikul,10.0,462.0,11.0,0.9396926,-0.34202015,4044.218,289_669,144_334,96_223,57_133,26.765837,23.0,0.8668142,-0.39088947,-0.34827003,29.607922,20.0,0.887628,-0.42706808,-0.38972482,27.328102,12.0,0.88187706,-0.38466635,-0.34308627,0.0
289515.0,669105.0,Patikul,10.0,412.0,10.0,1.0,0.0,4103.8643,289_669,144_334,96_223,57_133,26.67355,21.0,0.8710793,-0.3759282,-0.33618265,29.828382,21.0,0.88830364,-0.42248362,-0.3896035,28.033922,14.0,0.8697924,-0.40237835,-0.36451066,0.0
289815.0,669105.0,Patikul,10.0,443.0,8.0,0.809017,-0.58778524,4159.6274,289_669,144_334,96_223,57_133,26.796598,20.0,0.86897767,-0.47698766,-0.4258617,29.753187,18.0,0.88698316,-0.50198543,-0.44773024,26.721403,17.0,0.8934694,-0.47971088,-0.42716148,0.0
290115.0,669105.0,Patikul,10.0,423.0,12.0,0.8910065,0.4539905,4228.2974,290_669,145_334,96_223,58_133,27.613506,17.0,0.8644507,-0.46125403,-0.40335396,30.071062,15.0,0.88097596,-0.5063246,-0.45957142,27.483622,17.0,0.85693944,-0.45538002,-0.39702466,0.0
290415.0,669105.0,Patikul,10.0,407.0,9.0,0.104528464,0.9945219,4316.7695,290_669,145_334,96_223,58_133,27.671612,19.0,0.8544333,-0.40396702,-0.3562946,29.725842,14.0,0.8811696,-0.45868662,-0.41803864,27.555399,15.0,0.8551281,-0.3852423,-0.32712552,0.0
290715.0,669105.0,Patikul,10.0,401.0,8.0,0.9335804,0.35836795,4188.8423,290_669,145_334,96_223,58_133,27.994616,26.0,0.8487876,-0.42317197,-0.3714702,30.602564,16.0,0.87679315,-0.46037757,-0.41354144,27.784407,17.0,0.8701822,-0.43550888,-0.3933428,0.0
291015.0,669105.0,Patikul,10.0,378.0,12.0,0.43837115,0.89879405,4011.0347,291_669,145_334,97_223,58_133,29.79762,29.0,0.8576195,-0.3846202,-0.33938885,31.26908,16.0,0.89104414,-0.42682025,-0.38980898,28.129627,17.0,0.8805057,-0.4031668,-0.36559698,0.0
291315.0,669105.0,Patikul,10.0,351.0,9.0,0.64278764,0.76604444,3844.8018,291_669,145_334,97_223,58_133,29.274664,34.0,0.8474654,-0.4108394,-0.3649165,31.236607,19.0,0.86521953,-0.43358344,-0.3829233,28.291983,16.0,0.8873038,-0.4102729,-0.36379942,0.0
291615.0,669105.0,Patikul,10.0,340.0,6.0,-0.309017,0.95105654,3691.9507,291_669,145_334,97_223,58_133,29.818129,35.0,0.8576896,-0.41254872,-0.3641524,31.810835,20.0,0.8610796,-0.43042582,-0.38015842,28.955078,16.0,0.8457828,-0.42111158,-0.34665075,0.0
291915.0,669105.0,Patikul,10.0,336.0,7.0,1.0,0.0,3555.3481,291_669,145_334,97_223,58_133,30.231709,31.0,0.82826245,-0.41126296,-0.35191488,31.537394,20.0,0.87663585,-0.46629673,-0.4188898,29.216557,17.0,0.84799457,-0.43163753,-0.37801126,0.0
292215.0,669105.0,Patikul,10.0,296.0,7.0,0.99254614,-0.12186934,3431.6904,292_669,146_334,97_223,58_133,29.474617,32.0,0.8640897,-0.41454542,-0.367383,31.120394,19.0,0.8825155,-0.45086873,-0.40648243,28.62695,20.0,0.8825326,-0.42945746,-0.3822123,0.0
292515.0,669105.0,Patikul,10.0,271.0,4.0,0.43837115,0.89879405,3330.0,292_669,146_334,97_223,58_133,31.031527,27.0,0.77934283,-0.34296417,-0.26799077,31.945847,20.0,0.82270145,-0.39022285,-0.3249701,29.948013,22.0,0.8160227,-0.38682306,-0.3299101,0.0
292815.0,669105.0,Patikul,10.0,243.0,3.0,0.5591929,0.82903755,3235.6917,292_669,146_334,97_223,58_133,30.877716,29.0,0.8325651,-0.41034088,-0.34619695,31.479286,21.0,0.85673374,-0.4595205,-0.40089375,29.592539,23.0,0.85203373,-0.45004684,-0.38991216,0.0
293115.0,669105.0,Patikul,10.0,214.0,11.0,0.25881904,0.9659258,3159.6995,293_669,146_334,97_223,58_133,30.347921,29.0,0.8527066,-0.4053969,-0.35651004,31.342566,21.0,0.879909,-0.44124356,-0.39768678,29.360115,21.0,0.8635661,-0.42420736,-0.373711,0.0
293415.0,669105.0,Patikul,10.0,212.0,5.0,0.98162717,-0.190809,3094.802,293_669,146_334,97_223,58_133,30.009539,32.0,0.8668899,-0.44421077,-0.3957009,30.860624,23.0,0.88767415,-0.48799446,-0.44975188,29.00464,22.0,0.8845927,-0.4725177,-0.42617777,0.0
294615.0,669105.0,Patikul,10.0,159.0,6.0,0.9848077,-0.17364818,2093.1316,294_669,147_334,98_223,58_133,32.544,30.0,0.83388513,-0.39092535,-0.3392396,32.220997,22.0,0.87379116,-0.45605847,-0.4033459,30.807646,24.0,0.8540269,-0.43270984,-0.37972432,0.0
294915.0,669105.0,Patikul,10.0,151.0,12.0,0.7431448,0.6691306,1831.7205,294_669,147_334,98_223,58_133,32.610653,33.0,0.80273974,-0.36970955,-0.29603237,32.468803,26.0,0.87438816,-0.454309,-0.4051256,30.959747,28.0,0.85158426,-0.43542802,-0.3802518,0.0
295215.0,669105.0,Patikul,10.0,137.0,9.0,0.98162717,0.190809,1580.9175,295_669,147_334,98_223,59_133,33.85481,32.0,0.7516025,-0.26181072,-0.18320328,32.661922,26.0,0.8327424,-0.40991905,-0.34864193,31.588663,33.0,0.8359509,-0.37000236,-0.3265601,0.0
295515.0,669105.0,Patikul,10.0,127.0,8.0,0.34202015,0.9396926,1340.6342,295_669,147_334,98_223,59_133,34.206867,34.0,0.7958827,-0.31772578,-0.26371995,32.499565,26.0,0.8574454,-0.43522492,-0.3830974,31.52714,33.0,0.8643593,-0.41427666,-0.36636,0.0
295815.0,669105.0,Patikul,10.0,92.0,9.0,0.9135454,0.40673664,1124.4999,295_669,147_334,98_223,59_133,33.89241,37.0,0.76966774,-0.28445217,-0.22771497,33.23102,28.0,0.8700081,-0.43453482,-0.38920644,31.157993,35.0,0.8610251,-0.41750345,-0.37270746,0.0
296115.0,669105.0,Patikul,10.0,138.0,23.0,0.97437006,-0.22495106,912.41437,296_669,148_334,98_223,59_133,33.66853,38.0,0.7457413,-0.2981116,-0.2204419,32.793514,30.0,0.84752154,-0.4240466,-0.37051323,30.633327,38.0,0.8550056,-0.43644643,-0.3851183,0.0
296415.0,669105.0,Patikul,10.0,119.0,8.0,0.97437006,0.22495106,732.3933,296_669,148_334,98_223,59_133,33.331852,43.0,0.74315846,-0.29177254,-0.22710325,33.44465,29.0,0.84710664,-0.4303463,-0.3782579,31.568155,39.0,0.85552686,-0.40684527,-0.3585724,0.0
296715.0,669105.0,Patikul,10.0,81.0,15.0,0.7313537,0.6819984,577.0615,296_669,148_334,98_223,59_133,35.879986,38.0,0.7438147,-0.27194175,-0.19966038,34.333332,29.0,0.859086,-0.46132183,-0.41151464,32.04326,40.0,0.8601187,-0.44556963,-0.39254817,0.0
297015.0,669105.0,Patikul,10.0,34.0,8.0,0.9702957,-0.2419219,375.89893,297_669,148_334,99_223,59_133,36.82678,40.0,0.7091581,-0.2928807,-0.19659206,34.875088,30.0,0.8363377,-0.43978536,-0.37698945,32.983215,38.0,0.8358213,-0.4410948,-0.3776651,0.0
297315.0,669105.0,Patikul,10.0,26.0,7.0,0.99254614,0.12186934,127.27922,297_669,148_334,99_223,59_133,35.28696,39.0,0.6885267,-0.17937323,-0.114105925,33.567696,31.0,0.85624194,-0.4052942,-0.35848138,32.25005,36.0,0.84914744,-0.37225527,-0.3234276,0.0
277215.0,668805.0,Indanan,10.0,21.0,4.0,0.9702957,-0.2419219,276.58633,277_668,138_334,92_222,55_133,34.96054,42.0,0.71081513,-0.25131297,-0.17830238,36.476433,30.0,0.76373994,-0.2972347,-0.22256693,34.070145,30.0,0.7380163,-0.27123538,-0.20540664,0.0
277515.0,668805.0,Indanan,10.0,21.0,3.0,0.309017,0.95105654,524.78564,277_668,138_334,92_222,55_133,37.27625,39.0,0.6038865,-0.15727979,-0.061562274,38.26064,32.0,0.6068061,-0.17491177,-0.088941626,36.51232,32.0,0.57677126,-0.17225131,-0.07858634,0.10000000149011612
277815.0,668805.0,Indanan,50.0,15.0,3.0,0.309017,0.95105654,690.65186,277_668,138_334,92_222,55_133,37.476204,34.0,0.61996055,-0.19232668,-0.102729626,37.90858,29.0,0.66806924,-0.22972591,-0.15028675,34.972504,30.0,0.7182131,-0.23669638,-0.17140208,0.25
278115.0,668805.0,Indanan,30.0,1.0,6.0,1.0,0.0,814.9847,278_668,139_334,92_222,55_133,40.728447,37.0,0.37176898,0.019475752,0.08340777,42.372517,29.0,0.38834068,0.021158962,0.09644247,39.005768,29.0,0.36946565,-0.008329365,0.08357885,0.4599999785423279
278415.0,668805.0,Jolo,50.0,3.0,2.0,0.8910065,-0.4539905,840.0,278_668,139_334,92_222,55_133,42.170853,36.0,0.30170852,-0.018064674,0.08599837,43.495335,28.0,0.31178474,-0.015844379,0.08159641,39.255283,25.0,0.27465668,0.0023250899,0.09192852,0.38999998569488525
278715.0,668805.0,Jolo,50.0,4.0,2.0,-0.8910065,0.4539905,882.3265,278_668,139_334,92_222,55_133,42.669884,34.0,0.3823987,-0.015927799,0.06817173,43.35007,31.0,0.3939104,0.00028724357,0.06834917,39.390293,28.0,0.37088847,0.0073796487,0.053449858,0.7000000476837158
279015.0,668805.0,Jolo,50.0,11.0,2.0,1.0,0.0,1015.13544,279_668,139_334,93_222,55_133,41.518013,31.0,0.36285028,-0.07338593,0.05630727,42.65621,29.0,0.36457875,-0.065799005,0.05626005,39.091217,29.0,0.37081406,-0.053188644,0.05874263,0.1899999976158142
279315.0,668805.0,Jolo,50.0,21.0,4.0,-1.8369701000000003e-16,-1.0,1209.3386,279_668,139_334,93_222,55_133,41.620552,30.0,0.58776927,-0.16543046,-0.061912753,42.011917,30.0,0.6506544,-0.22704634,-0.136528,38.48623,27.0,0.5569542,-0.16953118,-0.077083014,0.22999998927116394
279615.0,668805.0,Jolo,50.0,29.0,3.0,0.309017,-0.95105654,1328.8341,279_668,139_334,93_222,55_133,42.411823,34.0,0.27944046,0.06769722,0.1376273,44.635246,27.0,0.26850092,0.0727402,0.14092101,39.990158,27.0,0.26092538,0.07795607,0.14254223,0.28999999165534973
279915.0,668805.0,Patikul,10.0,39.0,5.0,-0.92718387,-0.37460658,1494.5902,279_668,139_334,93_222,55_133,37.782116,34.0,0.49534383,-0.084576905,-0.0033013576,38.882717,29.0,0.51845646,-0.11314163,-0.035510305,34.642666,28.0,0.5336856,-0.10815431,-0.04432723,0.1599999964237213
280215.0,668805.0,Patikul,10.0,47.0,2.0,0.43837115,-0.89879405,1697.5865,280_668,140_334,93_222,56_133,35.968857,34.0,0.74965477,-0.2736765,-0.19714569,37.457405,26.0,0.73790747,-0.2521482,-0.18422242,34.456383,23.0,0.721282,-0.21124828,-0.13932331,0.0
280515.0,668805.0,Patikul,30.0,52.0,6.0,0.9848077,-0.17364818,1897.3666,280_668,140_334,93_222,56_133,38.19399,32.0,0.58011067,-0.15747629,-0.07775911,38.388813,28.0,0.58368057,-0.09946772,-0.031410284,34.99301,23.0,0.5881041,-0.12445431,-0.04005292,0.009999999776482582
280815.0,668805.0,Patikul,10.0,68.0,3.0,0.94551855,-0.32556817,2082.7866,280_668,140_334,93_222,56_133,33.793285,28.0,0.7967448,-0.2920427,-0.24009389,34.4786,26.0,0.7947538,-0.33855146,-0.2625738,31.499794,23.0,0.8341848,-0.3892243,-0.33893192,0.0
281115.0,668805.0,Patikul,10.0,82.0,3.0,-1.8369701000000003e-16,-1.0,2292.5967,281_668,140_334,93_222,56_133,31.710003,28.0,0.7881159,-0.3459394,-0.28502586,32.487602,27.0,0.827367,-0.40046605,-0.34452203,30.231709,23.0,0.84124905,-0.4275721,-0.37087625,0.0
281415.0,668805.0,Patikul,10.0,90.0,4.0,-0.43837115,-0.89879405,2520.714,281_668,140_334,93_222,56_133,30.433372,29.0,0.8352049,-0.39318475,-0.33648297,32.320118,26.0,0.8445659,-0.41664076,-0.36530456,31.021273,21.0,0.8591692,-0.43578726,-0.3738625,0.0
281715.0,668805.0,Patikul,10.0,90.0,3.0,-0.94551855,-0.32556817,2762.6074,281_668,140_334,93_222,56_133,32.205616,28.0,0.66034484,-0.24124898,-0.1515191,34.20345,25.0,0.66660434,-0.25541875,-0.16284458,31.383581,18.0,0.6727376,-0.2587173,-0.16728918,0.0
282015.0,668805.0,Patikul,10.0,108.0,13.0,0.777146,-0.6293204,3014.9626,282_668,141_334,94_222,56_133,29.821547,29.0,0.86210847,-0.42551506,-0.37647384,31.614298,26.0,0.8826254,-0.44683614,-0.40547997,29.00464,21.0,0.882878,-0.4806846,-0.43435428,0.0
282315.0,668805.0,Patikul,10.0,152.0,7.0,0.99026805,0.1391731,3275.3625,282_668,141_334,94_222,56_133,29.647228,29.0,0.8754649,-0.41683218,-0.37825337,31.345984,22.0,0.88615406,-0.42669702,-0.38790986,28.423576,21.0,0.89562804,-0.44113618,-0.39882395,0.0
282615.0,668805.0,Patikul,10.0,160.0,5.0,0.7986355,-0.60181504,3542.0332,282_668,141_334,94_222,56_133,29.90358,27.0,0.8080359,-0.32725078,-0.2799999,32.068893,20.0,0.85152763,-0.39110538,-0.33704302,28.215078,19.0,0.82829195,-0.3605596,-0.3136571,0.0
282915.0,668805.0,Patikul,10.0,173.0,4.0,1.0,0.0,3764.8506,282_668,141_334,94_222,56_133,30.782011,25.0,0.86507523,-0.37901908,-0.33903244,30.846952,23.0,0.86538,-0.40985617,-0.37076625,28.215078,19.0,0.87859005,-0.37941575,-0.34229308,0.0
283215.0,668805.0,Patikul,10.0,176.0,6.0,-0.15643446,-0.98768836,3996.7612,283_668,141_334,94_222,56_133,30.689724,26.0,0.8495627,-0.39557943,-0.34762448,30.293234,22.0,0.8524123,-0.43356898,-0.384534,29.715588,19.0,0.8542068,-0.42671376,-0.381234,0.0
283515.0,668805.0,Patikul,10.0,192.0,3.0,0.309017,-0.95105654,4237.228,283_668,141_334,94_222,56_133,29.276373,28.0,0.85911465,-0.4073254,-0.36283922,31.022982,20.0,0.86753315,-0.42954284,-0.3767817,28.362053,20.0,0.86045146,-0.42616,-0.3671968,0.0
283815.0,668805.0,Patikul,10.0,188.0,5.0,-0.60181504,-0.7986355,4298.4883,283_668,141_334,94_222,56_133,29.050783,24.0,0.8355767,-0.39473698,-0.33957487,31.93901,20.0,0.8582281,-0.43179235,-0.3871181,27.897202,19.0,0.83350396,-0.40342546,-0.34962723,0.0
284115.0,668805.0,Patikul,10.0,201.0,4.0,0.70710677,-0.70710677,4327.7017,284_668,142_334,94_222,56_133,28.874756,27.0,0.86174744,-0.42851746,-0.38560605,30.932404,21.0,0.88010514,-0.45420247,-0.41408867,28.700436,19.0,0.880453,-0.44919434,-0.40542433,0.0
284415.0,668805.0,Patikul,10.0,209.0,4.0,0.9702957,0.2419219,4377.328,284_668,142_334,94_222,56_133,29.409676,26.0,0.8605287,-0.41588408,-0.3650504,30.990509,20.0,0.88172424,-0.4495039,-0.4065874,27.654522,21.0,0.85709924,-0.43442973,-0.38228202,0.0
284715.0,668805.0,Patikul,10.0,214.0,5.0,0.98162717,-0.190809,4446.684,284_668,142_334,94_222,56_133,30.580347,27.0,0.86058277,-0.42505172,-0.3726937,31.38529,22.0,0.85988915,-0.4454858,-0.39526767,29.500254,17.0,0.865895,-0.4592934,-0.40626717,0.0
285015.0,668805.0,Patikul,10.0,225.0,1.0,0.70710677,0.70710677,4445.7734,285_668,142_334,95_222,57_133,30.358175,23.0,0.8724449,-0.45859057,-0.40955758,31.209263,24.0,0.8815542,-0.4857973,-0.4364864,28.679928,18.0,0.87712836,-0.4827613,-0.43412858,0.0
285315.0,668805.0,Patikul,10.0,211.0,12.0,0.6691306,0.7431448,4383.389,285_668,142_334,95_222,57_133,29.423347,28.0,0.87302864,-0.44871005,-0.39977232,31.031527,20.0,0.887185,-0.4727111,-0.43200672,28.196278,18.0,0.8861455,-0.44536883,-0.41110158,0.0
285615.0,668805.0,Patikul,10.0,216.0,9.0,-0.190809,-0.98162717,4331.755,285_668,142_334,95_222,57_133,28.649166,25.0,0.8718227,-0.42250022,-0.3886808,30.66238,23.0,0.8841332,-0.4458912,-0.4077133,28.239004,19.0,0.8661923,-0.4317244,-0.38322857,0.0
285915.0,668805.0,Patikul,10.0,193.0,7.0,0.39073113,-0.92050487,4300.4766,285_668,142_334,95_222,57_133,29.821547,25.0,0.8755931,-0.4474973,-0.40618742,31.270788,25.0,0.89499354,-0.46594512,-0.4273786,28.379143,20.0,0.8821957,-0.42075583,-0.37670472,0.0
286215.0,668805.0,Patikul,10.0,210.0,2.0,-0.8910065,0.4539905,4290.0,286_668,143_334,95_222,57_133,28.973879,25.0,0.7970235,-0.40645975,-0.3232962,31.657024,23.0,0.83142173,-0.43938148,-0.37614197,28.227041,20.0,0.855683,-0.47109386,-0.412404,0.0
286515.0,668805.0,Patikul,10.0,216.0,6.0,-0.94551855,0.32556817,4298.4883,286_668,143_334,95_222,57_133,28.53979,25.0,0.8015224,-0.36814123,-0.31135187,31.340857,24.0,0.80377555,-0.39771903,-0.33465362,28.1245,20.0,0.81953883,-0.37938175,-0.32031837,0.0
286815.0,668805.0,Patikul,10.0,208.0,2.0,-1.8369701000000003e-16,-1.0,4320.4165,286_668,143_334,95_222,57_133,27.516092,22.0,0.8350303,-0.3919564,-0.3373151,30.652126,25.0,0.8602845,-0.42654932,-0.3772602,28.040758,18.0,0.861787,-0.41084445,-0.3705143,0.0
